"ExperimentName","Subject","Session","SessionDate","SessionTime","Block","metablock","TaskType","Trial","CorrectResponse","ITIs","left_stim","right_stim","task.ACC","task.RESP","task.RT","run"
"Matching_Run1",34,1,"07-15-2015",12:12:22,3,4,"ShapeMatching",6,2,1,"S5","S6",1,2,1010,1
"Matching_Run1",34,1,"07-15-2015",12:12:22,4,3,"NumberMatching",1,2,2,"N5","D1_2",1,2,1718,1
"Matching_Run1",34,1,"07-15-2015",12:12:22,4,3,"NumberMatching",2,2,3,"D8_1","N5",1,2,2019,1
"Matching_Run1",34,1,"07-15-2015",12:12:22,4,3,"NumberMatching",3,1,1,"D8_2","N8",0,NA,0,1
"Matching_Run1",34,1,"07-15-2015",12:12:22,4,3,"NumberMatching",4,1,3,"N3","D3_1",1,1,1507,1
"Matching_Run1",34,1,"07-15-2015",12:12:22,4,3,"NumberMatching",5,2,2,"N7","D4_2",1,2,1776,1
"Matching_Run1",34,1,"07-15-2015",12:12:22,4,3,"NumberMatching",6,1,1,"N7","D7_1",0,2,1937,1
"Matching_Run1",34,1,"07-15-2015",12:12:22,5,6,"ShapeMatching",1,1,2,"S8","S8",1,1,1923,1
"Matching_Run1",34,1,"07-15-2015",12:12:22,5,6,"ShapeMatching",2,2,3,"S2","S3",1,2,1605,1
"Matching_Run1",34,1,"07-15-2015",12:12:22,5,6,"ShapeMatching",3,1,1,"S5","S5",0,NA,0,1
"Matching_Run1",34,1,"07-15-2015",12:12:22,5,6,"ShapeMatching",4,1,2,"S1","S1",1,1,3003,1
"Matching_Run1",34,1,"07-15-2015",12:12:22,5,6,"ShapeMatching",5,1,1,"S9","S9",1,1,1144,1
"Matching_Run1",34,1,"07-15-2015",12:12:22,5,6,"ShapeMatching",6,2,3,"S1","S2",1,2,1674,1
"Matching_Run1",34,1,"07-15-2015",12:12:22,6,2,"NumberMatching",1,1,2,"D2_2","N2",1,1,2296,1
"Matching_Run1",34,1,"07-15-2015",12:12:22,6,2,"NumberMatching",2,2,1,"D6_1","N3",1,2,1189,1
"Matching_Run1",34,1,"07-15-2015",12:12:22,6,2,"NumberMatching",3,2,3,"N3","D5_2",0,1,1854,1
"Matching_Run1",34,1,"07-15-2015",12:12:22,6,2,"NumberMatching",4,1,2,"D6_2","N6",0,2,1435,1
"Matching_Run1",34,1,"07-15-2015",12:12:22,6,2,"NumberMatching",5,2,3,"D2_1","N5",1,2,1207,1
"Matching_Run1",34,1,"07-15-2015",12:12:22,6,2,"NumberMatching",6,1,1,"N1","D1_1",1,1,1384,1
"Matching_Run1",35,1,"07-22-2015",13:13:01,1,2,"NumberMatching",1,1,1,"D4_2","N4",1,1,1270,1
"Matching_Run1",35,1,"07-22-2015",13:13:01,1,2,"NumberMatching",2,2,2,"D6_1","N3",1,2,1556,1
"Matching_Run1",35,1,"07-22-2015",13:13:01,1,2,"NumberMatching",3,1,3,"D2_2","N2",1,1,811,1
"Matching_Run1",35,1,"07-22-2015",13:13:01,1,2,"NumberMatching",4,1,1,"N7","D7_1",0,2,905,1
"Matching_Run1",35,1,"07-22-2015",13:13:01,1,2,"NumberMatching",5,2,3,"N5","D1_2",1,2,1333,1
"Matching_Run1",35,1,"07-22-2015",13:13:01,1,2,"NumberMatching",6,2,2,"N7","D4_2",0,1,1335,1
"Matching_Run1",35,1,"07-22-2015",13:13:01,2,6,"ShapeMatching",1,1,1,"S6","S6",1,1,1782,1
"Matching_Run1",35,1,"07-22-2015",13:13:01,2,6,"ShapeMatching",2,1,2,"S4","S4",1,1,763,1
"Matching_Run1",35,1,"07-22-2015",13:13:01,2,6,"ShapeMatching",3,2,3,"S5","S6",1,2,1133,1
"Matching_Run1",35,1,"07-22-2015",13:13:01,2,6,"ShapeMatching",4,2,1,"S7","S8",0,1,1069,1
"Matching_Run1",35,1,"07-22-2015",13:13:01,2,6,"ShapeMatching",5,1,3,"S7","S7",1,1,1064,1
"Matching_Run1",35,1,"07-22-2015",13:13:01,2,6,"ShapeMatching",6,2,2,"S8","S9",1,2,1064,1
"Matching_Run1",35,1,"07-22-2015",13:13:01,3,1,"NumberMatching",1,1,1,"N1","D1_1",1,1,1094,1
"Matching_Run1",35,1,"07-22-2015",13:13:01,3,1,"NumberMatching",2,1,3,"D8_2","N8",0,2,969,1
"Matching_Run1",35,1,"07-22-2015",13:13:01,3,1,"NumberMatching",3,1,2,"N3","D3_1",1,1,1666,1
"Matching_Run1",35,1,"07-22-2015",13:13:01,3,1,"NumberMatching",4,2,1,"D2_1","N5",1,2,1294,1
"Matching_Run1",35,1,"07-22-2015",13:13:01,3,1,"NumberMatching",5,1,2,"N9","D9_1",1,1,3249,1
"Matching_Run1",35,1,"07-22-2015",13:13:01,3,1,"NumberMatching",6,2,3,"N9","D7_2",1,2,1936,1
"Matching_Run1",35,1,"07-22-2015",13:13:01,4,4,"ShapeMatching",1,2,2,"S9","S1",1,2,1440,1
"Matching_Run1",35,1,"07-22-2015",13:13:01,4,4,"ShapeMatching",2,1,1,"S5","S5",1,1,804,1
"Matching_Run1",35,1,"07-22-2015",13:13:01,4,4,"ShapeMatching",3,1,3,"S9","S9",1,1,924,1
"Matching_Run1",35,1,"07-22-2015",13:13:01,4,4,"ShapeMatching",4,2,1,"S1","S2",1,2,1153,1
"Matching_Run1",35,1,"07-22-2015",13:13:01,4,4,"ShapeMatching",5,1,2,"S2","S2",1,1,1101,1
"Matching_Run1",35,1,"07-22-2015",13:13:01,4,4,"ShapeMatching",6,2,3,"S2","S3",1,2,1189,1
"Matching_Run1",35,1,"07-22-2015",13:13:01,5,5,"ShapeMatching",1,2,2,"S4","S5",1,2,1131,1
"Matching_Run1",35,1,"07-22-2015",13:13:01,5,5,"ShapeMatching",2,1,3,"S1","S1",1,1,732,1
"Matching_Run1",35,1,"07-22-2015",13:13:01,5,5,"ShapeMatching",3,1,1,"S3","S3",1,1,854,1
"Matching_Run1",35,1,"07-22-2015",13:13:01,5,5,"ShapeMatching",4,2,3,"S3","S4",1,2,1161,1
"Matching_Run1",35,1,"07-22-2015",13:13:01,5,5,"ShapeMatching",5,1,2,"S8","S8",1,1,920,1
"Matching_Run1",35,1,"07-22-2015",13:13:01,5,5,"ShapeMatching",6,2,1,"S6","S7",1,2,1003,1
"Matching_Run1",35,1,"07-22-2015",13:13:01,6,3,"NumberMatching",1,1,2,"D6_2","N6",0,2,1384,1
"Matching_Run1",35,1,"07-22-2015",13:13:01,6,3,"NumberMatching",2,2,1,"D4_1","N8",1,2,1622,1
"Matching_Run1",35,1,"07-22-2015",13:13:01,6,3,"NumberMatching",3,1,3,"N5","D5_1",1,1,1162,1
"Matching_Run1",35,1,"07-22-2015",13:13:01,6,3,"NumberMatching",4,2,1,"N3","D5_2",0,1,1594,1
"Matching_Run1",35,1,"07-22-2015",13:13:01,6,3,"NumberMatching",5,2,2,"N1","D4_2",1,2,1168,1
"Matching_Run1",35,1,"07-22-2015",13:13:01,6,3,"NumberMatching",6,2,3,"D8_1","N5",1,2,1809,1
"Matching_Run1",36,1,"07-22-2015",14:27:52,1,4,"ShapeMatching",1,1,2,"S8","S8",1,1,1070,1
"Matching_Run1",36,1,"07-22-2015",14:27:52,1,4,"ShapeMatching",2,1,1,"S1","S1",1,1,745,1
"Matching_Run1",36,1,"07-22-2015",14:27:52,1,4,"ShapeMatching",3,2,3,"S9","S1",1,2,925,1
"Matching_Run1",36,1,"07-22-2015",14:27:52,1,4,"ShapeMatching",4,2,1,"S8","S9",1,2,1101,1
"Matching_Run1",36,1,"07-22-2015",14:27:52,1,4,"ShapeMatching",5,1,2,"S5","S5",1,1,890,1
"Matching_Run1",36,1,"07-22-2015",14:27:52,1,4,"ShapeMatching",6,1,3,"S7","S7",1,1,813,1
"Matching_Run1",36,1,"07-22-2015",14:27:52,2,6,"ShapeMatching",1,2,2,"S4","S5",1,2,1199,1
"Matching_Run1",36,1,"07-22-2015",14:27:52,2,6,"ShapeMatching",2,2,1,"S1","S2",1,2,1221,1
"Matching_Run1",36,1,"07-22-2015",14:27:52,2,6,"ShapeMatching",3,1,3,"S9","S9",1,1,1120,1
"Matching_Run1",36,1,"07-22-2015",14:27:52,2,6,"ShapeMatching",4,2,2,"S7","S8",1,2,1152,1
"Matching_Run1",36,1,"07-22-2015",14:27:52,2,6,"ShapeMatching",5,1,3,"S6","S6",1,1,1312,1
"Matching_Run1",36,1,"07-22-2015",14:27:52,2,6,"ShapeMatching",6,1,1,"S2","S2",1,1,793,1
"Matching_Run1",36,1,"07-22-2015",14:27:52,3,3,"NumberMatching",1,1,2,"N1","D1_1",1,1,1545,1
"Matching_Run1",36,1,"07-22-2015",14:27:52,3,3,"NumberMatching",2,1,1,"D6_2","N6",1,1,2899,1
"Matching_Run1",36,1,"07-22-2015",14:27:52,3,3,"NumberMatching",3,2,3,"N9","D7_2",1,2,3973,1
"Matching_Run1",36,1,"07-22-2015",14:27:52,3,3,"NumberMatching",4,2,1,"D8_1","N5",0,NA,0,1
"Matching_Run1",36,1,"07-22-2015",14:27:52,3,3,"NumberMatching",5,2,2,"N3","D5_2",1,2,75,1
"Matching_Run1",36,1,"07-22-2015",14:27:52,3,3,"NumberMatching",6,2,3,"N5","D1_2",1,2,1250,1
"Matching_Run1",36,1,"07-22-2015",14:27:52,4,5,"ShapeMatching",1,2,2,"S6","S7",1,2,1340,1
"Matching_Run1",36,1,"07-22-2015",14:27:52,4,5,"ShapeMatching",2,2,1,"S3","S4",1,2,1735,1
"Matching_Run1",36,1,"07-22-2015",14:27:52,4,5,"ShapeMatching",3,1,3,"S4","S4",1,1,1050,1
"Matching_Run1",36,1,"07-22-2015",14:27:52,4,5,"ShapeMatching",4,1,1,"S3","S3",1,1,626,1
"Matching_Run1",36,1,"07-22-2015",14:27:52,4,5,"ShapeMatching",5,2,3,"S2","S3",1,2,1663,1
"Matching_Run1",36,1,"07-22-2015",14:27:52,4,5,"ShapeMatching",6,2,2,"S5","S6",1,2,758,1
"Matching_Run1",36,1,"07-22-2015",14:27:52,5,1,"NumberMatching",1,2,1,"N7","D4_2",1,2,1223,1
"Matching_Run1",36,1,"07-22-2015",14:27:52,5,1,"NumberMatching",2,1,2,"N7","D7_1",0,NA,0,1
"Matching_Run1",36,1,"07-22-2015",14:27:52,5,1,"NumberMatching",3,1,3,"D2_2","N2",1,1,1323,1
"Matching_Run1",36,1,"07-22-2015",14:27:52,5,1,"NumberMatching",4,2,2,"D6_1","N3",1,2,1394,1
"Matching_Run1",36,1,"07-22-2015",14:27:52,5,1,"NumberMatching",5,1,1,"D4_2","N4",1,1,1423,1
"Matching_Run1",36,1,"07-22-2015",14:27:52,5,1,"NumberMatching",6,2,3,"D2_1","N5",1,2,1219,1
"Matching_Run1",36,1,"07-22-2015",14:27:52,6,2,"NumberMatching",1,1,2,"N9","D9_1",0,NA,0,1
"Matching_Run1",36,1,"07-22-2015",14:27:52,6,2,"NumberMatching",2,1,1,"N5","D5_1",1,1,1562,1
"Matching_Run1",36,1,"07-22-2015",14:27:52,6,2,"NumberMatching",3,1,3,"D8_2","N8",1,1,2948,1
"Matching_Run1",36,1,"07-22-2015",14:27:52,6,2,"NumberMatching",4,2,1,"D4_1","N8",1,2,1372,1
"Matching_Run1",36,1,"07-22-2015",14:27:52,6,2,"NumberMatching",5,1,2,"N3","D3_1",1,1,1385,1
"Matching_Run1",36,1,"07-22-2015",14:27:52,6,2,"NumberMatching",6,2,3,"N1","D4_2",1,2,1066,1
"Matching_Run1",38,1,"07-29-2015",19:12:17,1,6,"ShapeMatching",1,1,3,"S4","S4",1,1,1167,1
"Matching_Run1",38,1,"07-29-2015",19:12:17,1,6,"ShapeMatching",2,1,2,"S9","S9",1,1,809,1
"Matching_Run1",38,1,"07-29-2015",19:12:17,1,6,"ShapeMatching",3,2,1,"S8","S9",1,2,863,1
"Matching_Run1",38,1,"07-29-2015",19:12:17,1,6,"ShapeMatching",4,2,2,"S2","S3",1,2,872,1
"Matching_Run1",38,1,"07-29-2015",19:12:17,1,6,"ShapeMatching",5,2,3,"S7","S8",1,2,1050,1
"Matching_Run1",38,1,"07-29-2015",19:12:17,1,6,"ShapeMatching",6,2,1,"S3","S4",1,2,1067,1
"Matching_Run1",38,1,"07-29-2015",19:12:17,2,2,"NumberMatching",1,2,3,"N7","D4_2",1,2,1350,1
"Matching_Run1",38,1,"07-29-2015",19:12:17,2,2,"NumberMatching",2,2,1,"N9","D7_2",0,NA,0,1
"Matching_Run1",38,1,"07-29-2015",19:12:17,2,2,"NumberMatching",3,1,2,"N5","D5_1",1,1,1420,1
"Matching_Run1",38,1,"07-29-2015",19:12:17,2,2,"NumberMatching",4,2,3,"N5","D1_2",1,2,997,1
"Matching_Run1",38,1,"07-29-2015",19:12:17,2,2,"NumberMatching",5,1,1,"D4_2","N4",1,1,1034,1
"Matching_Run1",38,1,"07-29-2015",19:12:17,2,2,"NumberMatching",6,2,2,"N3","D5_2",1,2,1048,1
"Matching_Run1",38,1,"07-29-2015",19:12:17,3,4,"ShapeMatching",1,1,3,"S3","S3",1,1,1659,1
"Matching_Run1",38,1,"07-29-2015",19:12:17,3,4,"ShapeMatching",2,1,1,"S8","S8",1,1,770,1
"Matching_Run1",38,1,"07-29-2015",19:12:17,3,4,"ShapeMatching",3,2,2,"S6","S7",1,2,982,1
"Matching_Run1",38,1,"07-29-2015",19:12:17,3,4,"ShapeMatching",4,2,1,"S9","S1",1,2,1520,1
"Matching_Run1",38,1,"07-29-2015",19:12:17,3,4,"ShapeMatching",5,1,2,"S2","S2",1,1,1458,1
"Matching_Run1",38,1,"07-29-2015",19:12:17,3,4,"ShapeMatching",6,1,3,"S7","S7",1,1,782,1
"Matching_Run1",38,1,"07-29-2015",19:12:17,4,1,"NumberMatching",1,2,2,"D4_1","N8",1,2,1001,1
"Matching_Run1",38,1,"07-29-2015",19:12:17,4,1,"NumberMatching",2,2,3,"D6_1","N3",1,2,1084,1
"Matching_Run1",38,1,"07-29-2015",19:12:17,4,1,"NumberMatching",3,2,1,"N1","D4_2",1,2,1497,1
"Matching_Run1",38,1,"07-29-2015",19:12:17,4,1,"NumberMatching",4,1,2,"D2_2","N2",1,1,1105,1
"Matching_Run1",38,1,"07-29-2015",19:12:17,4,1,"NumberMatching",5,1,3,"N9","D9_1",1,1,1513,1
"Matching_Run1",38,1,"07-29-2015",19:12:17,4,1,"NumberMatching",6,2,1,"D8_1","N5",1,2,969,1
"Matching_Run1",38,1,"07-29-2015",19:12:17,5,3,"NumberMatching",1,1,3,"D8_2","N8",1,1,1643,1
"Matching_Run1",38,1,"07-29-2015",19:12:17,5,3,"NumberMatching",2,1,1,"N7","D7_1",1,1,1829,1
"Matching_Run1",38,1,"07-29-2015",19:12:17,5,3,"NumberMatching",3,1,2,"N1","D1_1",1,1,894,1
"Matching_Run1",38,1,"07-29-2015",19:12:17,5,3,"NumberMatching",4,1,1,"N3","D3_1",1,1,875,1
"Matching_Run1",38,1,"07-29-2015",19:12:17,5,3,"NumberMatching",5,2,3,"D2_1","N5",1,2,897,1
"Matching_Run1",38,1,"07-29-2015",19:12:17,5,3,"NumberMatching",6,1,2,"D6_2","N6",1,1,1487,1
"Matching_Run1",38,1,"07-29-2015",19:12:17,6,5,"ShapeMatching",1,1,3,"S6","S6",1,1,1880,1
"Matching_Run1",38,1,"07-29-2015",19:12:17,6,5,"ShapeMatching",2,1,2,"S5","S5",1,1,824,1
"Matching_Run1",38,1,"07-29-2015",19:12:17,6,5,"ShapeMatching",3,2,1,"S4","S5",1,2,770,1
"Matching_Run1",38,1,"07-29-2015",19:12:17,6,5,"ShapeMatching",4,2,2,"S1","S2",0,1,882,1
"Matching_Run1",38,1,"07-29-2015",19:12:17,6,5,"ShapeMatching",5,1,3,"S1","S1",1,1,1045,1
"Matching_Run1",38,1,"07-29-2015",19:12:17,6,5,"ShapeMatching",6,2,1,"S5","S6",1,2,1269,1
"Matching_Run1",39,1,"08-04-2015",09:32:50,1,3,"NumberMatching",1,1,3,"N7","D7_1",1,1,3534,1
"Matching_Run1",39,1,"08-04-2015",09:32:50,1,3,"NumberMatching",2,2,2,"D8_1","N5",1,2,1800,1
"Matching_Run1",39,1,"08-04-2015",09:32:50,1,3,"NumberMatching",3,2,1,"N1","D4_2",1,2,1360,1
"Matching_Run1",39,1,"08-04-2015",09:32:50,1,3,"NumberMatching",4,1,3,"N5","D5_1",1,1,2382,1
"Matching_Run1",39,1,"08-04-2015",09:32:50,1,3,"NumberMatching",5,2,2,"N7","D4_2",1,2,2341,1
"Matching_Run1",39,1,"08-04-2015",09:32:50,1,3,"NumberMatching",6,2,1,"N5","D1_2",1,2,1559,1
"Matching_Run1",39,1,"08-04-2015",09:32:50,2,2,"NumberMatching",1,2,2,"N3","D5_2",1,2,1619,1
"Matching_Run1",39,1,"08-04-2015",09:32:50,2,2,"NumberMatching",2,1,1,"D8_2","N8",0,NA,0,1
"Matching_Run1",39,1,"08-04-2015",09:32:50,2,2,"NumberMatching",3,2,3,"D6_1","N3",0,1,679,1
"Matching_Run1",39,1,"08-04-2015",09:32:50,2,2,"NumberMatching",4,1,1,"N3","D3_1",0,NA,0,1
"Matching_Run1",39,1,"08-04-2015",09:32:50,2,2,"NumberMatching",5,1,3,"N9","D9_1",1,1,615,1
"Matching_Run1",39,1,"08-04-2015",09:32:50,2,2,"NumberMatching",6,1,2,"D2_2","N2",1,1,1268,1
"Matching_Run1",39,1,"08-04-2015",09:32:50,3,1,"NumberMatching",1,1,1,"N1","D1_1",1,1,983,1
"Matching_Run1",39,1,"08-04-2015",09:32:50,3,1,"NumberMatching",2,2,3,"D2_1","N5",1,2,1579,1
"Matching_Run1",39,1,"08-04-2015",09:32:50,3,1,"NumberMatching",3,1,2,"D4_2","N4",1,1,2849,1
"Matching_Run1",39,1,"08-04-2015",09:32:50,3,1,"NumberMatching",4,2,3,"D4_1","N8",1,2,1059,1
"Matching_Run1",39,1,"08-04-2015",09:32:50,3,1,"NumberMatching",5,1,2,"D6_2","N6",1,1,3001,1
"Matching_Run1",39,1,"08-04-2015",09:32:50,3,1,"NumberMatching",6,2,1,"N9","D7_2",0,NA,0,1
"Matching_Run1",39,1,"08-04-2015",09:32:50,4,6,"ShapeMatching",1,2,2,"S9","S1",0,1,1703,1
"Matching_Run1",39,1,"08-04-2015",09:32:50,4,6,"ShapeMatching",2,1,3,"S5","S5",1,1,1296,1
"Matching_Run1",39,1,"08-04-2015",09:32:50,4,6,"ShapeMatching",3,2,1,"S3","S4",1,2,2800,1
"Matching_Run1",39,1,"08-04-2015",09:32:50,4,6,"ShapeMatching",4,1,2,"S6","S6",1,1,1693,1
"Matching_Run1",39,1,"08-04-2015",09:32:50,4,6,"ShapeMatching",5,2,1,"S6","S7",1,2,2049,1
"Matching_Run1",39,1,"08-04-2015",09:32:50,4,6,"ShapeMatching",6,2,3,"S7","S8",0,1,1981,1
"Matching_Run1",39,1,"08-04-2015",09:32:50,5,5,"ShapeMatching",1,2,2,"S8","S9",1,2,1780,1
"Matching_Run1",39,1,"08-04-2015",09:32:50,5,5,"ShapeMatching",2,2,3,"S1","S2",1,2,1067,1
"Matching_Run1",39,1,"08-04-2015",09:32:50,5,5,"ShapeMatching",3,1,1,"S2","S2",1,1,2629,1
"Matching_Run1",39,1,"08-04-2015",09:32:50,5,5,"ShapeMatching",4,2,2,"S4","S5",1,2,2384,1
"Matching_Run1",39,1,"08-04-2015",09:32:50,5,5,"ShapeMatching",5,1,1,"S9","S9",1,1,1349,1
"Matching_Run1",39,1,"08-04-2015",09:32:50,5,5,"ShapeMatching",6,1,3,"S8","S8",1,1,1021,1
"Matching_Run1",39,1,"08-04-2015",09:32:50,6,4,"ShapeMatching",1,2,2,"S5","S6",1,2,1300,1
"Matching_Run1",39,1,"08-04-2015",09:32:50,6,4,"ShapeMatching",2,1,1,"S1","S1",1,1,1219,1
"Matching_Run1",39,1,"08-04-2015",09:32:50,6,4,"ShapeMatching",3,1,3,"S7","S7",0,2,930,1
"Matching_Run1",39,1,"08-04-2015",09:32:50,6,4,"ShapeMatching",4,1,1,"S3","S3",1,1,1039,1
"Matching_Run1",39,1,"08-04-2015",09:32:50,6,4,"ShapeMatching",5,2,2,"S2","S3",1,2,2441,1
"Matching_Run1",39,1,"08-04-2015",09:32:50,6,4,"ShapeMatching",6,1,3,"S4","S4",1,1,2620,1
"Matching_Run1",40,1,"08-04-2015",10:35:07,1,5,"ShapeMatching",1,1,1,"S4","S4",1,1,1426,1
"Matching_Run1",40,1,"08-04-2015",10:35:07,1,5,"ShapeMatching",2,2,3,"S6","S7",1,2,1480,1
"Matching_Run1",40,1,"08-04-2015",10:35:07,1,5,"ShapeMatching",3,2,2,"S7","S8",1,2,1183,1
"Matching_Run1",40,1,"08-04-2015",10:35:07,1,5,"ShapeMatching",4,1,1,"S7","S7",1,1,1051,1
"Matching_Run1",40,1,"08-04-2015",10:35:07,1,5,"ShapeMatching",5,2,3,"S5","S6",1,2,1410,1
"Matching_Run1",40,1,"08-04-2015",10:35:07,1,5,"ShapeMatching",6,1,2,"S8","S8",1,1,1191,1
"Matching_Run1",40,1,"08-04-2015",10:35:07,2,4,"ShapeMatching",1,2,1,"S1","S2",1,2,1092,1
"Matching_Run1",40,1,"08-04-2015",10:35:07,2,4,"ShapeMatching",2,1,2,"S2","S2",1,1,1146,1
"Matching_Run1",40,1,"08-04-2015",10:35:07,2,4,"ShapeMatching",3,1,3,"S5","S5",1,1,1158,1
"Matching_Run1",40,1,"08-04-2015",10:35:07,2,4,"ShapeMatching",4,1,1,"S9","S9",1,1,1159,1
"Matching_Run1",40,1,"08-04-2015",10:35:07,2,4,"ShapeMatching",5,1,3,"S3","S3",0,NA,0,1
"Matching_Run1",40,1,"08-04-2015",10:35:07,2,4,"ShapeMatching",6,2,2,"S3","S4",1,2,1183,1
"Matching_Run1",40,1,"08-04-2015",10:35:07,3,3,"NumberMatching",1,1,1,"D4_2","N4",0,2,2436,1
"Matching_Run1",40,1,"08-04-2015",10:35:07,3,3,"NumberMatching",2,2,2,"D6_1","N3",0,1,84,1
"Matching_Run1",40,1,"08-04-2015",10:35:07,3,3,"NumberMatching",3,2,3,"D4_1","N8",1,2,1098,1
"Matching_Run1",40,1,"08-04-2015",10:35:07,3,3,"NumberMatching",4,1,2,"N5","D5_1",1,1,1398,1
"Matching_Run1",40,1,"08-04-2015",10:35:07,3,3,"NumberMatching",5,1,1,"D2_2","N2",1,1,1137,1
"Matching_Run1",40,1,"08-04-2015",10:35:07,3,3,"NumberMatching",6,2,3,"N9","D7_2",1,2,2659,1
"Matching_Run1",40,1,"08-04-2015",10:35:07,4,1,"NumberMatching",1,2,2,"N1","D4_2",1,2,1538,1
"Matching_Run1",40,1,"08-04-2015",10:35:07,4,1,"NumberMatching",2,1,3,"D6_2","N6",0,2,2758,1
"Matching_Run1",40,1,"08-04-2015",10:35:07,4,1,"NumberMatching",3,1,1,"N1","D1_1",0,2,29,1
"Matching_Run1",40,1,"08-04-2015",10:35:07,4,1,"NumberMatching",4,2,2,"D8_1","N5",1,2,1099,1
"Matching_Run1",40,1,"08-04-2015",10:35:07,4,1,"NumberMatching",5,1,1,"N7","D7_1",0,2,2658,1
"Matching_Run1",40,1,"08-04-2015",10:35:07,4,1,"NumberMatching",6,2,3,"D2_1","N5",0,1,1398,1
"Matching_Run1",40,1,"08-04-2015",10:35:07,5,6,"ShapeMatching",1,2,2,"S8","S9",1,2,1049,1
"Matching_Run1",40,1,"08-04-2015",10:35:07,5,6,"ShapeMatching",2,2,1,"S9","S1",1,2,1486,1
"Matching_Run1",40,1,"08-04-2015",10:35:07,5,6,"ShapeMatching",3,2,3,"S2","S3",1,2,1234,1
"Matching_Run1",40,1,"08-04-2015",10:35:07,5,6,"ShapeMatching",4,2,1,"S4","S5",1,2,945,1
"Matching_Run1",40,1,"08-04-2015",10:35:07,5,6,"ShapeMatching",5,1,3,"S6","S6",1,1,917,1
"Matching_Run1",40,1,"08-04-2015",10:35:07,5,6,"ShapeMatching",6,1,2,"S1","S1",1,1,2333,1
"Matching_Run1",40,1,"08-04-2015",10:35:07,6,2,"NumberMatching",1,2,1,"N7","D4_2",1,2,1309,1
"Matching_Run1",40,1,"08-04-2015",10:35:07,6,2,"NumberMatching",2,1,3,"D8_2","N8",0,2,2378,1
"Matching_Run1",40,1,"08-04-2015",10:35:07,6,2,"NumberMatching",3,1,2,"N9","D9_1",0,2,1975,1
"Matching_Run1",40,1,"08-04-2015",10:35:07,6,2,"NumberMatching",4,2,1,"N3","D5_2",1,2,1043,1
"Matching_Run1",40,1,"08-04-2015",10:35:07,6,2,"NumberMatching",5,2,3,"N5","D1_2",1,2,1512,1
"Matching_Run1",40,1,"08-04-2015",10:35:07,6,2,"NumberMatching",6,1,2,"N3","D3_1",1,1,1073,1
"Matching_Run1",41,1,"07-17-2015",11:54:03,1,6,"ShapeMatching",1,1,2,"S3","S3",1,1,1146,1
"Matching_Run1",41,1,"07-17-2015",11:54:03,1,6,"ShapeMatching",2,1,1,"S7","S7",1,1,1628,1
"Matching_Run1",41,1,"07-17-2015",11:54:03,1,6,"ShapeMatching",3,1,3,"S2","S2",1,1,871,1
"Matching_Run1",41,1,"07-17-2015",11:54:03,1,6,"ShapeMatching",4,2,1,"S5","S6",1,2,958,1
"Matching_Run1",41,1,"07-17-2015",11:54:03,1,6,"ShapeMatching",5,1,2,"S6","S6",1,1,1263,1
"Matching_Run1",41,1,"07-17-2015",11:54:03,1,6,"ShapeMatching",6,2,3,"S3","S4",1,2,1017,1
"Matching_Run1",41,1,"07-17-2015",11:54:03,2,4,"ShapeMatching",1,1,2,"S4","S4",1,1,825,1
"Matching_Run1",41,1,"07-17-2015",11:54:03,2,4,"ShapeMatching",2,2,1,"S9","S1",1,2,781,1
"Matching_Run1",41,1,"07-17-2015",11:54:03,2,4,"ShapeMatching",3,1,3,"S1","S1",1,1,822,1
"Matching_Run1",41,1,"07-17-2015",11:54:03,2,4,"ShapeMatching",4,1,2,"S5","S5",1,1,1436,1
"Matching_Run1",41,1,"07-17-2015",11:54:03,2,4,"ShapeMatching",5,2,3,"S4","S5",1,2,3340,1
"Matching_Run1",41,1,"07-17-2015",11:54:03,2,4,"ShapeMatching",6,1,1,"S9","S9",1,1,1146,1
"Matching_Run1",41,1,"07-17-2015",11:54:03,3,5,"ShapeMatching",1,2,3,"S6","S7",1,2,1417,1
"Matching_Run1",41,1,"07-17-2015",11:54:03,3,5,"ShapeMatching",2,2,1,"S7","S8",0,1,1843,1
"Matching_Run1",41,1,"07-17-2015",11:54:03,3,5,"ShapeMatching",3,1,2,"S8","S8",1,1,1595,1
"Matching_Run1",41,1,"07-17-2015",11:54:03,3,5,"ShapeMatching",4,2,1,"S2","S3",1,2,938,1
"Matching_Run1",41,1,"07-17-2015",11:54:03,3,5,"ShapeMatching",5,2,2,"S1","S2",1,2,1501,1
"Matching_Run1",41,1,"07-17-2015",11:54:03,3,5,"ShapeMatching",6,2,3,"S8","S9",1,2,1440,1
"Matching_Run1",41,1,"07-17-2015",11:54:03,4,3,"NumberMatching",1,2,2,"N7","D4_2",1,2,1420,1
"Matching_Run1",41,1,"07-17-2015",11:54:03,4,3,"NumberMatching",2,2,3,"N9","D7_2",0,1,1267,1
"Matching_Run1",41,1,"07-17-2015",11:54:03,4,3,"NumberMatching",3,1,1,"D6_2","N6",1,1,1740,1
"Matching_Run1",41,1,"07-17-2015",11:54:03,4,3,"NumberMatching",4,1,3,"N7","D7_1",0,2,1670,1
"Matching_Run1",41,1,"07-17-2015",11:54:03,4,3,"NumberMatching",5,1,2,"D4_2","N4",1,1,1027,1
"Matching_Run1",41,1,"07-17-2015",11:54:03,4,3,"NumberMatching",6,2,1,"D8_1","N5",1,2,1435,1
